time	group	step	mark	flag	DigAux	A1 HbO	A1 Hb	A2 HbO	A2 Hb	A3 HbO	A3 Hb	A4 HbO	A4 Hb	B1 HbO	B1 Hb	B2 HbO	B2 Hb	B3 HbO	B3 Hb	B4 HbO	B4 Hb	
2516.393	124	1	0	0	255	-0.010876	0.01405	0.009109	-0.0035213	-0.0071979	0.0092987	0.015635	-0.0060442	0.005089	-0.0019673	-0.0041114	0.0053113	-0.00113	0.00043685	-0.0002456	0.00031727	
2516.518	125	1	0	0	255	-0.010861	0.014031	0.0091019	-0.0035186	-0.0072167	0.0093229	0.015544	-0.006009	0.0051137	-0.0019768	-0.0041005	0.0052972	-0.0011889	0.00045959	-0.00020413	0.00026371	
2516.644	125	1	0	0	255	-0.011012	0.014226	0.0090488	-0.0034981	-0.0071871	0.0092847	0.015491	-0.0059885	0.0051528	-0.001992	-0.0040205	0.0051939	-0.0013009	0.0005029	-0.00013373	0.00017276	
2516.868	125	1	0	0	255	-0.010946	0.01414	0.0090136	-0.0034845	-0.0071089	0.0091836	0.015484	-0.0059859	0.0047625	-0.0018411	-0.0039354	0.0050839	-0.0014294	0.00055258	-5.5164e-05	7.1264e-05	
2516.993	125	1	0	0	255	-0.010948	0.014143	0.0090077	-0.0034822	-0.0071219	0.0092005	0.015584	-0.0060244	0.0048047	-0.0018574	-0.0039254	0.0050711	-0.0012827	0.00049587	-6.2816e-05	8.1148e-05	
2517.144	125	1	0	0	255	-0.010958	0.014156	0.0091475	-0.0035362	-0.0072218	0.0093295	0.015657	-0.0060525	0.0052214	-0.0020185	-0.0040928	0.0052872	-0.00103	0.00039816	-0.00024033	0.00031048	
2517.269	125	1	0	0	255	-0.010941	0.014134	0.009178	-0.003548	-0.0073096	0.0094429	0.015711	-0.0060737	0.0054081	-0.0020906	-0.0042023	0.0054288	-0.00094525	0.00036541	-0.00036071	0.00046598	
2517.394	125	1	0	0	255	-0.010991	0.014199	0.0092489	-0.0035754	-0.00737	0.0095209	0.01566	-0.0060539	0.0055059	-0.0021284	-0.0042487	0.0054887	-0.0010105	0.00039065	-0.00037333	0.00048229	
2517.594	125	1	0	0	255	-0.010964	0.014164	0.0092643	-0.0035814	-0.0073083	0.0094412	0.015712	-0.0060739	0.0055571	-0.0021482	-0.0042321	0.0054672	-0.0011053	0.00042728	-0.00031107	0.00040185	
2517.744	125	1	0	0	255	-0.010954	0.014151	0.0091771	-0.0035477	-0.0072379	0.0093503	0.015638	-0.0060452	0.0057219	-0.002212	-0.0041615	0.005376	-0.001202	0.00046467	-0.00020384	0.00026333	
2517.894	125	1	0	0	255	-0.010926	0.014115	0.0090704	-0.0035064	-0.0072023	0.0093043	0.015557	-0.006014	0.0057417	-0.0022196	-0.0040877	0.0052808	-0.0012851	0.00049681	-0.0001268	0.00016381	
2518.019	125	1	0	0	255	-0.010883	0.01406	0.0091471	-0.0035361	-0.0072506	0.0093667	0.015548	-0.0060106	0.0055914	-0.0021615	-0.0041131	0.0053135	-0.0010728	0.00041471	-0.00023011	0.00029727	
2518.145	125	1	0	0	255	-0.011014	0.014228	0.0092986	-0.0035946	-0.0072814	0.0094065	0.015673	-0.0060588	0.0057046	-0.0022053	-0.0043067	0.0055636	-0.00083762	0.0003238	-0.00043699	0.00056452	
2518.370	125	1	0	0	255	-0.01099	0.014198	0.0093235	-0.0036043	-0.007362	0.0095106	0.01577	-0.0060963	0.0059329	-0.0022935	-0.0043828	0.005662	-0.00081302	0.00031429	-0.00048831	0.00063082	
2518.495	125	1	0	0	255	-0.011003	0.014215	0.0093772	-0.003625	-0.0073654	0.009515	0.015726	-0.0060794	0.0059539	-0.0023017	-0.0044037	0.0056889	-0.00085924	0.00033216	-0.00048227	0.00062303	
2518.645	125	1	0	0	255	-0.010994	0.014202	0.0093099	-0.003599	-0.0073674	0.0095176	0.015691	-0.0060658	0.0059134	-0.002286	-0.0043518	0.0056219	-0.00098754	0.00038176	-0.00040438	0.0005224	
2518.770	125	1	0	0	255	-0.010918	0.014104	0.0092366	-0.0035707	-0.0073469	0.0094911	0.015619	-0.006038	0.0057757	-0.0022327	-0.0042575	0.0055001	-0.0010947	0.00042319	-0.00034307	0.0004432	
2518.894	125	1	0	0	255	-0.010909	0.014093	0.0092194	-0.003564	-0.0072264	0.0093354	0.015589	-0.0060264	0.0056826	-0.0021968	-0.0041802	0.0054002	-0.0011778	0.00045531	-0.00027475	0.00035494	
2519.094	125	1	0	0	255	-0.010907	0.01409	0.0093131	-0.0036002	-0.0073042	0.0094359	0.015597	-0.0060293	0.0057446	-0.0022207	-0.0043032	0.005559	-0.00092553	0.00035779	-0.00039341	0.00050823	
2519.244	125	1	0	0	255	-0.010975	0.014179	0.0094114	-0.0036382	-0.0073546	0.0095011	0.015657	-0.0060525	0.0056967	-0.0022022	-0.004409	0.0056958	-0.0007659	0.00029608	-0.00050081	0.00064697	
2519.394	125	1	0	0	255	-0.011078	0.014312	0.0094349	-0.0036473	-0.007367	0.0095171	0.015774	-0.0060977	0.005988	-0.0023148	-0.0044706	0.0057754	-0.00077107	0.00029808	-0.00051383	0.00066379	
2519.519	125	1	0	0	255	-0.011031	0.014251	0.0093999	-0.0036338	-0.0073769	0.0095298	0.015719	-0.0060765	0.0058167	-0.0022486	-0.0044534	0.0057532	-0.00085875	0.00033197	-0.00048609	0.00062796	
2519.645	125	1	0	0	255	-0.010997	0.014206	0.0093279	-0.0036059	-0.0073877	0.0095439	0.01568	-0.0060614	0.0059818	-0.0023124	-0.0043894	0.0056704	-0.00098486	0.00038073	-0.00042239	0.00054567	
2519.845	125	1	0	0	255	-0.010959	0.014158	0.0093094	-0.0035988	-0.0073074	0.0094401	0.015597	-0.0060294	0.0058188	-0.0022494	-0.0043005	0.0055556	-0.0011288	0.00043635	-0.00033085	0.0004274	
2519.994	125	1	0	0	255	-0.01098	0.014185	0.0093763	-0.0036246	-0.0073451	0.0094888	0.01569	-0.0060654	0.0058539	-0.002263	-0.0043664	0.0056407	-0.00091138	0.00035232	-0.00043623	0.00056355	
2520.145	125	1	0	0	255	-0.010947	0.014142	0.0093794	-0.0036259	-0.0074059	0.0095673	0.015813	-0.006113	0.0059134	-0.002286	-0.0044889	0.005799	-0.00078562	0.0003037	-0.000567	0.00073248	
2520.270	125	1	0	0	255	-0.010988	0.014195	0.0094859	-0.003667	-0.0074346	0.0096045	0.015722	-0.0060777	0.0058187	-0.0022494	-0.0045132	0.0058304	-0.00079595	0.00030769	-0.00057534	0.00074325	
2520.395	125	1	0	0	255	-0.011074	0.014306	0.009463	-0.0036582	-0.0074337	0.0096033	0.015617	-0.006037	0.0061757	-0.0023874	-0.0044884	0.0057983	-0.00088494	0.0003421	-0.0005272	0.00068106	
2520.620	125	1	0	0	255	-0.011052	0.014278	0.0094022	-0.0036347	-0.0073557	0.0095024	0.015612	-0.0060354	0.0060026	-0.0023204	-0.0044323	0.0057259	-0.0010493	0.00040565	-0.00044194	0.00057092	
2520.745	125	1	0	0	255	-0.010964	0.014164	0.0092873	-0.0035902	-0.0073012	0.0094321	0.015599	-0.00603	0.0057769	-0.0022332	-0.00434	0.0056067	-0.0012118	0.00046847	-0.00034868	0.00045045	
2520.895	125	1	0	0	255	-0.011007	0.014219	0.009332	-0.0036075	-0.0073443	0.0094877	0.015644	-0.0060475	0.0057153	-0.0022094	-0.0043745	0.0056512	-0.0010231	0.00039551	-0.00045112	0.00058277	
2521.020	125	1	0	0	255	-0.011083	0.014318	0.0093976	-0.0036329	-0.0074477	0.0096213	0.015672	-0.0060584	0.0056988	-0.002203	-0.0045144	0.005832	-0.00080357	0.00031064	-0.00060706	0.00078423	
2521.144	125	1	0	0	255	-0.011071	0.014302	0.0094487	-0.0036527	-0.0074476	0.0096212	0.015756	-0.0060908	0.0061231	-0.0023671	-0.0045982	0.0059402	-0.00077375	0.00029911	-0.00065881	0.00085108	
2521.370	125	1	0	0	255	-0.01098	0.014184	0.0095033	-0.0036738	-0.0074314	0.0096003	0.015826	-0.0061178	0.0061329	-0.0023708	-0.0046003	0.0059429	-0.00085431	0.00033025	-0.00065933	0.00085176	
2521.496	125	1	0	0	255	-0.01106	0.014288	0.0094143	-0.0036394	-0.0073886	0.009545	0.015754	-0.00609	0.0057435	-0.0022203	-0.0045309	0.0058533	-0.0010075	0.00038949	-0.00058502	0.00075576	
2521.646	125	1	0	0	255	-0.01099	0.014198	0.0093665	-0.0036209	-0.0073557	0.0095025	0.015733	-0.0060819	0.0059077	-0.0022838	-0.0044664	0.0057699	-0.0011492	0.00044426	-0.00047635	0.00061537	
2521.771	125	1	0	0	255	-0.010988	0.014195	0.0093165	-0.0036015	-0.0073613	0.0095098	0.015629	-0.006042	0.0061183	-0.0023652	-0.0043847	0.0056644	-0.0012622	0.00048795	-0.00040912	0.00052853	
2521.921	125	1	0	0	255	-0.011036	0.014257	0.0093062	-0.0035976	-0.0073423	0.0094852	0.015703	-0.0060704	0.0056933	-0.0022009	-0.0043821	0.005661	-0.0010853	0.00041953	-0.00046094	0.00059547	
2522.121	125	1	0	0	255	-0.011022	0.014239	0.009426	-0.0036439	-0.0074474	0.009621	0.015761	-0.0060928	0.005617	-0.0021714	-0.0045459	0.0058726	-0.00084981	0.00032852	-0.00061814	0.00079855	
2522.245	125	1	0	0	255	-0.011057	0.014284	0.0095655	-0.0036978	-0.0075054	0.0096958	0.015768	-0.0060954	0.0060755	-0.0023486	-0.0046157	0.0059627	-0.00076526	0.00029583	-0.00070853	0.00091532	
2522.396	125	1	0	0	255	-0.011078	0.014311	0.0095494	-0.0036916	-0.0075029	0.0096927	0.015747	-0.0060875	0.006036	-0.0023334	-0.0046205	0.005969	-0.00076329	0.00029507	-0.00069016	0.00089158	
2522.520	125	1	0	0	255	-0.011037	0.014258	0.0095194	-0.00368	-0.0074624	0.0096403	0.015746	-0.0060869	0.0060952	-0.0023562	-0.004578	0.0059141	-0.00091809	0.00035491	-0.00062206	0.00080361	
2522.670	125	1	0	0	255	-0.011066	0.014296	0.0094792	-0.0036644	-0.0074131	0.0095767	0.01571	-0.0060732	0.0061163	-0.0023644	-0.0045182	0.0058369	-0.0010865	0.00042	-0.00054067	0.00069847	
2522.870	125	1	0	0	255	-0.011049	0.014274	0.0093168	-0.0036017	-0.0073906	0.0095475	0.015618	-0.0060375	0.0061295	-0.0023695	-0.0044416	0.0057378	-0.0011925	0.00046098	-0.0004793	0.00061918	
2522.996	125	1	0	0	255	-0.010977	0.014181	0.0093056	-0.0035973	-0.0073347	0.0094753	0.015588	-0.0060259	0.0059929	-0.0023167	-0.0043654	0.0056394	-0.0011621	0.00044923	-0.00042583	0.00055011	
2523.145	125	1	0	0	255	-0.011026	0.014244	0.00944	-0.0036493	-0.0073953	0.0095537	0.015758	-0.0060918	0.0059808	-0.0023121	-0.0045022	0.0058161	-0.00093795	0.00036259	-0.0005731	0.00074036	
2523.271	125	1	0	0	255	-0.011033	0.014253	0.0094989	-0.003672	-0.0074465	0.0096198	0.015832	-0.0061205	0.0059519	-0.0023009	-0.0046085	0.0059535	-0.00081837	0.00031636	-0.00065925	0.00085165	
2523.396	125	1	0	0	255	-0.011024	0.014241	0.0095122	-0.0036772	-0.0074838	0.009668	0.01583	-0.0061197	0.0058848	-0.0022749	-0.0046214	0.0059701	-0.00085624	0.000331	-0.00068002	0.00087848	
2523.621	125	1	0	0	255	-0.010999	0.014209	0.0094638	-0.0036585	-0.0074524	0.0096274	0.015733	-0.006082	0.0062665	-0.0024225	-0.0045783	0.0059144	-0.00092753	0.00035856	-0.00063385	0.00081883	
2523.746	125	1	0	0	255	-0.011034	0.014254	0.0093781	-0.0036253	-0.0073647	0.0095141	0.015709	-0.0060726	0.0060585	-0.0023421	-0.0045252	0.0058459	-0.0010713	0.00041412	-0.00054952	0.0007099	
2523.896	125	1	0	0	255	-0.011043	0.014266	0.0092684	-0.0035829	-0.0073095	0.0094428	0.015657	-0.0060528	0.0057819	-0.0022351	-0.0044365	0.0057313	-0.001225	0.00047355	-0.00046456	0.00060015	
2524.021	126	1	0	0	255	-0.010941	0.014134	0.0093101	-0.0035991	-0.0072998	0.0094303	0.015675	-0.0060595	0.0060186	-0.0023267	-0.0044673	0.0057711	-0.0010586	0.00040923	-0.00049881	0.00064439	
2524.171	126	1	0	0	255	-0.010921	0.014108	0.0093873	-0.0036289	-0.0074072	0.009569	0.015649	-0.0060494	0.005983	-0.0023129	-0.0045829	0.0059204	-0.00087478	0.00033817	-0.00066405	0.00085786	
2524.372	126	1	0	0	255	-0.010996	0.014206	0.0094914	-0.0036692	-0.0074413	0.009613	0.015753	-0.0060898	0.0061172	-0.0023647	-0.0046438	0.0059991	-0.00081602	0.00031545	-0.00073004	0.00094311	
2524.497	126	1	0	0	255	-0.010979	0.014183	0.0094949	-0.0036705	-0.007376	0.0095287	0.015753	-0.0060896	0.0063932	-0.0024715	-0.004601	0.0059438	-0.00090537	0.00035	-0.00068437	0.00088411	
2524.647	126	1	0	0	255	-0.010901	0.014083	0.0093639	-0.0036199	-0.007417	0.0095817	0.015652	-0.0060509	0.0061868	-0.0023917	-0.0045344	0.0058577	-0.0010669	0.00041242	-0.00059939	0.00077432	
2524.772	126	1	0	0	255	-0.010905	0.014087	0.009008	-0.0034823	-0.0073036	0.0094352	0.015306	-0.005917	0.00611	-0.002362	-0.0044404	0.0057363	-0.0011374	0.00043968	-0.00053888	0.00069616	
2524.922	126	1	0	0	255	-0.010233	0.01322	0.0077949	-0.0030133	-0.0067737	0.0087507	0.014384	-0.0055605	0.0050389	-0.0019479	-0.0040407	0.00522	-0.0012582	0.0004864	-0.00050371	0.00065072	
2525.122	126	1	0	0	255	-0.010199	0.013176	0.0081205	-0.0031392	-0.0068754	0.008882	0.014774	-0.0057113	0.0047813	-0.0018484	-0.0040569	0.0052409	-0.001139	0.0004403	-0.00052977	0.00068439	
2525.246	126	1	0	0	255	-0.010572	0.013657	0.0087677	-0.0033894	-0.0071371	0.0092201	0.015199	-0.0058755	0.0051842	-0.0020041	-0.0043306	0.0055945	-0.0010007	0.00038686	-0.00061295	0.00079185	
2525.397	126	1	0	0	255	-0.010719	0.013848	0.008955	-0.0034618	-0.0072952	0.0094243	0.015283	-0.0059079	0.0055894	-0.0021607	-0.0044469	0.0057448	-0.0010084	0.00038983	-0.00065106	0.00084107	
2525.521	126	1	0	0	255	-0.010795	0.013946	0.0090258	-0.0034892	-0.0073143	0.009449	0.015271	-0.0059035	0.0057852	-0.0022364	-0.0044611	0.0057631	-0.00109	0.00042136	-0.00063661	0.0008224	
2525.671	126	1	0	0	255	-0.010747	0.013884	0.0088496	-0.003421	-0.0072195	0.0093266	0.015207	-0.0058788	0.0053943	-0.0020853	-0.0043623	0.0056354	-0.0011714	0.00045284	-0.00057147	0.00073826	
2525.873	126	1	0	0	255	-0.010605	0.0137	0.008643	-0.0033412	-0.0070901	0.0091593	0.015057	-0.0058205	0.0053404	-0.0020645	-0.004248	0.0054877	-0.0013197	0.00051016	-0.00048085	0.00062118	
2525.996	126	1	0	0	255	-0.010521	0.013591	0.0086095	-0.0033282	-0.0070104	0.0090564	0.015054	-0.0058197	0.0053045	-0.0020506	-0.0041603	0.0053744	-0.0014783	0.00057149	-0.00037529	0.00048481	
2526.146	126	1	0	0	255	-0.010671	0.013785	0.0087497	-0.0033824	-0.0071238	0.0092029	0.01509	-0.0058335	0.0051397	-0.0019869	-0.0042344	0.0054702	-0.0012277	0.00047461	-0.00046489	0.00060057	
2526.272	126	1	0	0	255	-0.010678	0.013795	0.0088604	-0.0034252	-0.0072538	0.0093709	0.015229	-0.0058873	0.0055876	-0.00216	-0.0043679	0.0056427	-0.00097216	0.00037581	-0.0006328	0.00081749	
2526.498	126	1	0	0	255	-0.010662	0.013774	0.0089114	-0.0034449	-0.0072512	0.0093675	0.015373	-0.0059427	0.0055601	-0.0021494	-0.0044345	0.0057288	-0.00092914	0.00035918	-0.00070649	0.00091268	
2526.622	126	1	0	0	255	-0.010727	0.013858	0.0089232	-0.0034495	-0.0072724	0.0093949	0.015365	-0.0059398	0.0058036	-0.0022435	-0.0044751	0.0057811	-0.00098358	0.00038023	-0.00067057	0.00086628	
2526.747	126	1	0	0	255	-0.010788	0.013937	0.008972	-0.0034684	-0.0072622	0.0093816	0.015318	-0.0059216	0.0059982	-0.0023188	-0.0044044	0.0056898	-0.001139	0.0004403	-0.00058195	0.0007518	
2526.897	126	1	0	0	255	-0.010698	0.01382	0.0089366	-0.0034547	-0.0071919	0.0092909	0.015258	-0.0058985	0.0055198	-0.0021338	-0.0043173	0.0055773	-0.0012647	0.0004889	-0.00048669	0.00062874	
2527.022	126	1	0	0	255	-0.010709	0.013834	0.0088112	-0.0034062	-0.0071617	0.0092519	0.015211	-0.0058803	0.0054506	-0.0021071	-0.0042027	0.0054293	-0.001314	0.00050798	-0.00038533	0.00049779	
2527.247	126	1	0	0	255	-0.010687	0.013806	0.0087814	-0.0033947	-0.0071292	0.0092099	0.015281	-0.0059071	0.005347	-0.002067	-0.0041122	0.0053123	-0.0012291	0.00047515	-0.00032416	0.00041876	
2527.373	126	1	0	0	255	-0.01071	0.013836	0.0088911	-0.0034371	-0.0072257	0.0093345	0.015306	-0.0059171	0.0051356	-0.0019853	-0.0042642	0.0055087	-0.0010271	0.00039706	-0.00049361	0.00063768	
2527.498	126	1	0	0	255	-0.010792	0.013942	0.0089149	-0.0034463	-0.0073173	0.0094528	0.015306	-0.0059171	0.0058348	-0.0022556	-0.0043779	0.0056555	-0.00093529	0.00036156	-0.00059176	0.00076446	
2527.647	126	1	0	0	255	-0.010788	0.013936	0.0089562	-0.0034623	-0.0072831	0.0094087	0.01534	-0.00593	0.0056711	-0.0021923	-0.0043942	0.0056766	-0.00096863	0.00037445	-0.00060085	0.00077621	
2527.797	126	1	0	0	255	-0.010757	0.013897	0.0090174	-0.0034859	-0.0072561	0.0093738	0.015328	-0.0059256	0.0051303	-0.0019832	-0.0043769	0.0056542	-0.0011178	0.00043212	-0.00054993	0.00071043	
2527.997	126	1	0	0	255	-0.010732	0.013864	0.0089438	-0.0034575	-0.0071967	0.0092971	0.015292	-0.0059117	0.0053641	-0.0020736	-0.0042918	0.0055443	-0.0011792	0.00045586	-0.00046481	0.00060046	
2528.121	126	1	0	0	255	-0.01071	0.013835	0.0088923	-0.0034376	-0.0071576	0.0092465	0.015222	-0.0058845	0.0055509	-0.0021458	-0.0042399	0.0054774	-0.0013051	0.00050454	-0.0003841	0.0004962	
2528.246	126	1	0	0	255	-0.010699	0.013821	0.0089117	-0.0034451	-0.0071749	0.0092689	0.015326	-0.0059245	0.0054011	-0.0020879	-0.004221	0.005453	-0.0012412	0.00047981	-0.0003854	0.00049788	
2528.396	126	1	0	0	255	-0.010779	0.013925	0.0088955	-0.0034388	-0.0072287	0.0093384	0.015365	-0.0059399	0.0056683	-0.0021912	-0.0043005	0.0055556	-0.0010034	0.00038789	-0.00050649	0.00065431	
2528.546	126	1	0	0	255	-0.010741	0.013876	0.0089546	-0.0034616	-0.0072624	0.009382	0.015355	-0.0059357	0.0058613	-0.0022658	-0.0043618	0.0056349	-0.00097679	0.0003776	-0.00055794	0.00072077	
2528.748	126	1	0	0	255	-0.010818	0.013975	0.0089678	-0.0034667	-0.0072492	0.0093648	0.015314	-0.0059201	0.005915	-0.0022866	-0.0043784	0.0056563	-0.0010855	0.00041964	-0.00053613	0.0006926	
2528.872	126	1	0	0	255	-0.010807	0.013961	0.0089147	-0.0034462	-0.0072077	0.0093112	0.015303	-0.0059159	0.0058149	-0.0022479	-0.0043119	0.0055703	-0.0012016	0.0004645	-0.00044681	0.00057721	
2529.022	126	1	0	0	255	-0.010789	0.013937	0.0088729	-0.0034301	-0.0071793	0.0092747	0.015232	-0.0058884	0.0056029	-0.002166	-0.0042435	0.0054819	-0.0012593	0.0004868	-0.00037512	0.00048459	
2529.147	126	1	0	0	255	-0.010758	0.013898	0.0087876	-0.0033971	-0.0071194	0.0091972	0.01514	-0.0058527	0.0055744	-0.0021549	-0.0041571	0.0053704	-0.001377	0.00053232	-0.00028548	0.0003688	
2529.297	126	1	0	0	255	-0.010704	0.013828	0.0088842	-0.0034344	-0.0071345	0.0092167	0.015267	-0.0059019	0.0054518	-0.0021075	-0.0042321	0.0054672	-0.0011303	0.00043696	-0.00045177	0.00058362	
2529.497	126	1	0	0	255	-0.010679	0.013796	0.0089859	-0.0034737	-0.0072226	0.0093306	0.015375	-0.0059435	0.0057051	-0.0022055	-0.0043462	0.0056146	-0.00093686	0.00036217	-0.00057781	0.00074645	
2529.622	126	1	0	0	255	-0.010733	0.013865	0.0089908	-0.0034756	-0.0072089	0.0093128	0.015341	-0.0059304	0.0058187	-0.0022494	-0.0043939	0.0056763	-0.00093878	0.00036291	-0.00061891	0.00079954	
2529.772	126	1	0	0	255	-0.010736	0.013869	0.008966	-0.003466	-0.0072356	0.0093474	0.015361	-0.0059383	0.0060215	-0.0023278	-0.0043862	0.0056663	-0.0010107	0.0003907	-0.00059516	0.00076886	
2529.898	126	1	0	0	255	-0.010788	0.013937	0.008984	-0.003473	-0.0072374	0.0093496	0.015381	-0.005946	0.0059325	-0.0022934	-0.0043392	0.0056056	-0.0011299	0.0004368	-0.00053676	0.00069341	
2530.047	126	1	0	0	255	-0.010802	0.013955	0.0089773	-0.0034704	-0.0071875	0.0092852	0.015258	-0.0058986	0.0059453	-0.0022983	-0.0042538	0.0054953	-0.0012496	0.00048307	-0.00043764	0.00056537	
2530.247	126	1	0	0	255	-0.010704	0.013828	0.0089511	-0.0034603	-0.0071021	0.0091749	0.015355	-0.0059358	0.0059659	-0.0023063	-0.0041865	0.0054084	-0.0012186	0.00047108	-0.00038302	0.0004948	
2530.373	126	1	0	0	255	-0.010697	0.013819	0.0090261	-0.0034893	-0.0071918	0.0092907	0.015382	-0.0059464	0.0060902	-0.0023543	-0.0043593	0.0056315	-0.00093144	0.00036007	-0.0005948	0.00076839	
2530.523	126	1	0	0	255	-0.010742	0.013877	0.0090525	-0.0034995	-0.0072644	0.0093845	0.015462	-0.0059771	0.0063414	-0.0024514	-0.0044914	0.0058023	-0.0007588	0.00029333	-0.00072237	0.00093319	
2530.648	126	1	0	0	255	-0.010815	0.013971	0.0090622	-0.0035032	-0.0073296	0.0094688	0.015463	-0.0059776	0.0065152	-0.0025186	-0.0045655	0.0058979	-0.00073877	0.00028559	-0.00073458	0.00094897	
2530.798	126	1	0	0	255	-0.010811	0.013966	0.009105	-0.0035198	-0.0073518	0.0094975	0.01544	-0.0059689	0.0065132	-0.0025178	-0.0045453	0.0058719	-0.00084579	0.00032696	-0.00071801	0.00092756	
2530.998	126	1	0	0	255	-0.010728	0.013859	0.0090837	-0.0035115	-0.0072655	0.009386	0.015469	-0.0059801	0.0064895	-0.0025087	-0.0044647	0.0057677	-0.00097715	0.00037774	-0.00066041	0.00085316	
2531.122	126	1	0	0	255	-0.010735	0.013868	0.0090154	-0.0034851	-0.0072132	0.0093183	0.015473	-0.0059815	0.0064629	-0.0024984	-0.0043828	0.005662	-0.001094	0.00042291	-0.00058949	0.00076154	
2531.272	126	1	0	0	255	-0.010703	0.013826	0.0089377	-0.0034551	-0.0071385	0.0092219	0.015423	-0.0059621	0.0062419	-0.002413	-0.0043007	0.0055559	-0.0010465	0.00040455	-0.00053528	0.00069151	
2531.397	126	1	0	0	255	-0.010753	0.013892	0.0090257	-0.0034891	-0.0072487	0.0093643	0.015352	-0.0059348	0.0062879	-0.0024307	-0.0044653	0.0057685	-0.00076311	0.000295	-0.00068781	0.00088856	
2531.547	127	1	0	0	255	-0.010868	0.01404	0.0091713	-0.0035454	-0.0073808	0.0095349	0.015485	-0.005986	0.006524	-0.002522	-0.0045939	0.0059347	-0.0006558	0.00025352	-0.00079956	0.0010329	
2531.749	127	1	0	0	255	-0.01087	0.014042	0.0091881	-0.0035519	-0.0074056	0.009567	0.01548	-0.0059842	0.0065663	-0.0025384	-0.0046476	0.006004	-0.00065913	0.0002548	-0.00081063	0.0010472	
2531.873	127	1	0	0	255	-0.010823	0.013982	0.0091262	-0.003528	-0.0073651	0.0095146	0.015426	-0.0059634	0.0067134	-0.0025953	-0.0046356	0.0059885	-0.00079114	0.00030584	-0.00077131	0.00099643	
2532.022	127	1	0	0	255	-0.010877	0.014052	0.0091388	-0.0035328	-0.0073371	0.0094785	0.015402	-0.0059542	0.0067384	-0.0026049	-0.0045698	0.0059035	-0.00096133	0.00037163	-0.00073676	0.00095178	
2532.148	127	1	0	0	255	-0.010824	0.013983	0.0090773	-0.0035091	-0.0073058	0.0094381	0.015315	-0.0059205	0.006475	-0.0025031	-0.0044536	0.0057534	-0.0010756	0.00041579	-0.00066556	0.0008598	
2532.297	127	1	0	0	255	-0.010804	0.013957	0.0091151	-0.0035237	-0.007303	0.0094344	0.015408	-0.0059565	0.0060969	-0.0023569	-0.0045397	0.0058647	-0.00085648	0.00033109	-0.00077267	0.00099817	
2532.498	127	1	0	0	255	-0.010836	0.013998	0.0092312	-0.0035686	-0.0073907	0.0095478	0.01541	-0.0059572	0.0063494	-0.0024545	-0.0046766	0.0060415	-0.00071941	0.00027811	-0.00087343	0.0011283	
2532.623	127	1	0	0	255	-0.010867	0.014039	0.0092252	-0.0035662	-0.0074094	0.0095719	0.015553	-0.0060125	0.0067089	-0.0025935	-0.0047039	0.0060767	-0.00068134	0.00026339	-0.00087975	0.0011365	
2532.773	127	1	0	0	255	-0.010847	0.014013	0.0092022	-0.0035574	-0.0073929	0.0095506	0.015497	-0.0059909	0.0067354	-0.0026038	-0.0047051	0.0060783	-0.00078212	0.00030235	-0.00087032	0.0011243	
2532.899	127	1	0	0	255	-0.010825	0.013985	0.0091027	-0.0035189	-0.0074032	0.0095639	0.015338	-0.0059293	0.0065497	-0.002532	-0.0046304	0.0059817	-0.00091436	0.00035347	-0.00081029	0.0010468	
2533.048	127	1	0	0	255	-0.010789	0.013937	0.0090626	-0.0035034	-0.0073513	0.0094968	0.015259	-0.0058988	0.0063716	-0.0024631	-0.004537	0.0058612	-0.0010687	0.00041315	-0.00069194	0.00089389	
2533.249	127	1	0	0	255	-0.01075	0.013887	0.0090837	-0.0035115	-0.0072632	0.009383	0.01529	-0.0059106	0.0064721	-0.002502	-0.0044698	0.0057744	-0.0010054	0.00038868	-0.00065128	0.00084135	
2533.372	127	1	0	0	255	-0.010797	0.013948	0.0091289	-0.003529	-0.0073162	0.0094515	0.015372	-0.0059426	0.0062751	-0.0024258	-0.0046078	0.0059526	-0.00070433	0.00027228	-0.00087495	0.0011303	
2533.524	127	1	0	0	255	-0.010835	0.013998	0.0092569	-0.0035785	-0.0073918	0.0095491	0.015522	-0.0060003	0.0068455	-0.0026463	-0.0047717	0.0061644	-0.00060495	0.00023386	-0.00095504	0.0012338	
2533.649	127	1	0	0	255	-0.01084	0.014004	0.0092662	-0.0035821	-0.0074161	0.0095805	0.015528	-0.0060026	0.0067536	-0.0026108	-0.0047858	0.0061826	-0.00062632	0.00024212	-0.00099765	0.0012888	
2533.799	127	1	0	0	255	-0.010787	0.013936	0.0091926	-0.0035536	-0.0074041	0.0095651	0.015416	-0.0059595	0.0066606	-0.0025748	-0.0047523	0.0061393	-0.00074167	0.00028671	-0.00093428	0.001207	
2533.999	127	1	0	0	255	-0.010762	0.013903	0.0091605	-0.0035413	-0.0073417	0.0094845	0.015357	-0.0059365	0.0063983	-0.0024734	-0.0047012	0.0060733	-0.00092924	0.00035922	-0.00087789	0.0011341	
